"","GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"16597","ERAP2",2095.55550519134,0.202197064339319,0.742635297969598,0.272269665732474,0.785414678688303,0.908493578511672
"16598","PSAP",88717.5156649147,0.0517174181312382,0.189924813620179,0.272304693343889,0.785387747766353,0.908493578511672
"16599","AGXT2L2",1460.74690256603,0.0555835983523618,0.204513370902944,0.271784666728417,0.785787595767125,0.908760680147764
"16600","ATPBD4",442.740291855404,0.0501665595063777,0.184565536757196,0.271808921577673,0.785768944977853,0.908760680147764
"16601","RAB33B",785.316235522472,0.0584960851951106,0.215139064534115,0.271898947417032,0.785699720598782,0.908760680147764
"16602","PGC",2386.11560264089,-0.226786246549177,0.835529043154972,-0.27142832245882,0.786061621196903,0.909022832511706
"16603","GPC3",412.195623011939,0.0944160557413038,0.348101900159079,0.271231084053711,0.786213307094138,0.909143485087054
"16604","ADNP",6348.31204870219,0.0568086160579727,0.209641433347134,0.270979906743465,0.78640648637134,0.90920258532117
"16605","RAPGEF3",824.122152118339,-0.0922981506294302,0.340552935089123,-0.271024387457638,0.786372275506764,0.90920258532117
"16606","TBPL1",1069.97425769957,-0.055433740545273,0.204488692338635,-0.271084625322334,0.78632594621045,0.90920258532117
"16607","ACAA1",8310.7425459172,-0.082546405766874,0.304833029473444,-0.270792196992108,0.786550861635869,0.909275694100226
"16608","KRBA2",172.402233971115,-0.0723322904156424,0.267131061378474,-0.270774540565918,0.786564442294732,0.909275694100226
"16609","C21orf56",1683.85131733211,0.126181101428994,0.466345594369257,0.270574232827602,0.786718516017873,0.909399048047874
"16610","ABHD1",163.940056729548,-0.104785832893636,0.387764555704796,-0.270230559632193,0.786982883762869,0.909418109167714
"16611","CABLES2",543.469063297361,-0.0419359779042417,0.155064242346239,-0.270442606688162,0.786819765427106,0.909418109167714
"16612","CHD1",1695.8405453126,0.0604231109898499,0.223785052539724,0.270005124578748,0.78715631113845,0.909418109167714
"16613","CYS1",306.109464874726,0.113238062230206,0.419051644102189,0.270224598385282,0.786987469619161,0.909418109167714
"16614","HNRNPUL1",13989.525843117,0.0392132059486315,0.145129872749001,0.270193897409735,0.787011087322194,0.909418109167714
"16615","LIPA",3485.75731352637,0.0704490991246502,0.260812034249867,0.270114449769437,0.787072205858728,0.909418109167714
"16616","NCK2",2664.86703068059,-0.0389287686528865,0.144181363238381,-0.269998616870642,0.78716131768056,0.909418109167714
"16617","RAB30",278.563524623415,-0.105748592164506,0.391424636605117,-0.270163352725263,0.787034584987762,0.909418109167714
"16618","TMC6",2542.15857217869,0.0719885573839965,0.266375194235367,0.270252481994956,0.786966019434325,0.909418109167714
"16619","CGB7",12.2341223364292,0.220075442928427,0.815538684563398,0.269852855657295,0.787273457721159,0.909443977667745
"16620","LOC100653515",1.76662943072893,0.179572527254028,0.66546208139869,0.269846370324506,0.787278447254436,0.909443977667745
"16621","EXOSC6",753.607058964694,0.0622796002722429,0.230850884849418,0.269782809422053,0.787327348713354,0.909445747424804
"16622","IFFO1",330.109754720973,0.106912975232644,0.396887155445382,0.269378773703744,0.787638218777644,0.909499568393825
"16623","PHTF2",780.969232623271,-0.0564831110711397,0.209740775474907,-0.269299619700782,0.787699124808893,0.909499568393825
"16624","SNX17",8479.20292987024,-0.0411374603463833,0.15262600607126,-0.269531133031002,0.787520987655801,0.909499568393825
"16625","UBXN7",860.836652694751,-0.108891473901577,0.404180141551674,-0.269413221252126,0.787611713088995,0.909499568393825
"16626","WTAP",5180.9334852586,0.0503439448442279,0.186949783149932,0.269291271677231,0.787705548375047,0.909499568393825
"16627","YTHDF3",5306.34831188792,0.0525897422581409,0.195053860148517,0.269616516269394,0.787455292615445,0.909499568393825
"16628","ZNF654",1129.0894440429,-0.05754045776774,0.213584277743472,-0.269403995348617,0.787618811942371,0.909499568393825
"16629","CUL5",2711.26203612933,-0.0340826787202119,0.126703138695287,-0.268996325356852,0.787932510425939,0.909706913684984
"16630","ABHD8",938.166703230115,0.0680005676199174,0.25345185361131,0.268297771947654,0.78847012110245,0.909739733528277
"16631","GTF2H2C",2.85095591898865,-0.143073626716491,0.533696705459297,-0.268080400821217,0.788637431725885,0.909739733528277
"16632","LOC653566",4576.51201188209,-0.0483518048171477,0.180010428877539,-0.2686055753472,0.788233221422741,0.909739733528277
"16633","LOC84989",42.2535935970162,0.0844501151587386,0.314423035858285,0.268587557295902,0.788247088405797,0.909739733528277
"16634","MYH7B",83.1274470009717,0.122216902600372,0.455237493761549,0.268468446196105,0.78833875991839,0.909739733528277
"16635","NDUFAF1",885.037017028636,0.0434615184227069,0.16182283107024,0.268574700709828,0.788256983082947,0.909739733528277
"16636","NDUFS1",3692.36926158921,0.0672208400230946,0.250848075169631,0.267974310656512,0.788719092899534,0.909739733528277
"16637","NEFL",77.3250650303187,-0.185037573072481,0.689377818754218,-0.268412426449787,0.788381875426733,0.909739733528277
"16638","POLR2J2",173.423881033461,-0.0778857730567401,0.290529579108844,-0.268082077204129,0.788636141376122,0.909739733528277
"16639","PREX1",1477.92242457618,0.0882746013171018,0.329379981173085,0.268002326682734,0.788697527794744,0.909739733528277
"16640","RPE",1170.96336064578,-0.0637973630822989,0.237419955566497,-0.26871103960101,0.788152055777223,0.909739733528277
"16641","SPCS1",6631.23316487869,-0.0536879192893906,0.199708014785167,-0.268832071397558,0.788058912132847,0.909739733528277
"16642","USP47",5765.1584911181,0.0411857637093755,0.153313189595882,0.268638098378469,0.788208191342919,0.909739733528277
"16643","WBSCR27",629.850331269678,-0.131389458714493,0.490260627446292,-0.267999205644729,0.788699930179957,0.909739733528277
"16644","ZBTB1",2430.60617786138,0.0541685490937055,0.201974206770429,0.268195379795576,0.788548931158535,0.909739733528277
"16645","ZNF501",352.828039512147,-0.0779890711245416,0.290837267093057,-0.268153637613394,0.788581060254771,0.909739733528277
"16646","XRCC5",15118.2418872126,-0.0354712627947797,0.132410785695692,-0.267888016889351,0.788785517831363,0.90976169391111
"16647","MMAA",572.59463235152,0.0403685438882478,0.150771033574961,0.267747344639493,0.788893804083879,0.90977727922912
"16648","ZNF284",85.831895486693,-0.0879569028420782,0.328456154010944,-0.267788871567763,0.78886183718817,0.90977727922912
"16649","EPHB2",330.140213450792,0.0858371106276822,0.320789869475417,0.267580490518763,0.789022249824347,0.909870753461328
"16650","CEP152",121.664654903391,0.0696876716867426,0.260597438785886,0.267415029140021,0.789149629083266,0.909908337563487
"16651","FAM70B",119.635821576173,-0.103217989299328,0.38593036591313,-0.267452365545553,0.789120885425992,0.909908337563487
"16652","FIP1L1",1947.23599458385,0.0347868420314482,0.130129467695704,0.26732486228864,0.789219045761659,0.909933729256431
"16653","CARHSP1",1841.39075006391,0.0596673655619202,0.223665842453572,0.266770128631983,0.789646154891373,0.910098242751799
"16654","GABPA",1605.56059252439,-0.0526625279695927,0.197359372796928,-0.266835707994368,0.789595659715864,0.910098242751799
"16655","JUP",20825.9526133055,0.0457772171446832,0.171548737826523,0.266846714960823,0.789587184594972,0.910098242751799
"16656","MED28",1418.90508417268,-0.0442185978889913,0.165652119026078,-0.266936506148951,0.789518048294596,0.910098242751799
"16657","PNOC",6.375251033793,0.227165076504336,0.851466071959689,0.266792869364137,0.789628644751267,0.910098242751799
"16658","STK10",803.106449722429,-0.061720939854383,0.231297024202552,-0.266847098734538,0.789586889098143,0.910098242751799
"16659","ZNF732",20.240240627565,0.0904076781576282,0.338992565583727,0.266695164839238,0.789703877026728,0.91011013476416
"16660","BMP6",328.614571904332,-0.137898376023874,0.517522767878136,-0.266458568749086,0.789886063630724,0.910265458322105
"16661","LRRC32",1509.79116078046,-0.102952682209178,0.386662238508863,-0.266259985992447,0.790038987610969,0.910375208982652
"16662","PDLIM3",5464.73037510475,0.137636584263927,0.517019197434725,0.266211747932831,0.790076135843999,0.910375208982652
"16663","QRICH1",4040.83839893628,-0.0355492853436292,0.133579395617661,-0.266128508661474,0.790140239706943,0.910391660959287
"16664","VPS37D",257.45008488732,0.0924340718127453,0.347405007196442,0.266070062025554,0.790185251222749,0.910391660959287
"16665","CPA5",3.08660879400661,-0.180235962450817,0.678266189858284,-0.265730424346339,0.790446830283469,0.910455820642557
"16666","DHRS7",34815.2573389013,-0.08170399363993,0.307370969744059,-0.265815583390855,0.790381241045812,0.910455820642557
"16667","LOC283922",159.36417331666,-0.0822235202835658,0.30938458490931,-0.26576476105837,0.790420384073459,0.910455820642557
"16668","TPRKB",915.680721687584,0.0537390872340772,0.202262446145362,0.265689890823609,0.790478049601062,0.910455820642557
"16669","TTC8",1788.20003053175,0.0507438136432913,0.190832468437255,0.265907652187478,0.790310331608355,0.910455820642557
"16670","ARHGDIB",2974.63855080394,0.0925792564115269,0.348533561125224,0.265625083887587,0.790527965238636,0.910458692538487
"16671","CPNE8",256.063999813478,0.106354183442254,0.400572510723368,0.265505446817097,0.79062011443279,0.910510201967197
"16672","LIPI",1.80263493747849,-0.182647987853458,0.68978219492561,-0.264790812516052,0.791170614901187,0.911053406892576
"16673","NARG2",2098.53371056073,0.0415823837752353,0.157051003507424,0.264769933630318,0.791186699990621,0.911053406892576
"16674","ZNF37BP",716.939607584759,-0.0728552970063079,0.275451911980583,-0.264493705933846,0.791399514120952,0.91124380902052
"16675","HEATR5B",2892.04210440503,0.062611040223553,0.236909673265739,0.264282329043284,0.791562375741251,0.911322022778621
"16676","SETX",5672.17284919908,-0.0660639345358224,0.249932737439152,-0.264326855348056,0.791528068367077,0.911322022778621
"16677","EMR4P",5.55418180353938,-0.165135964468934,0.625000235565024,-0.264217443565673,0.791612370515204,0.911324932633052
"16678","ST7-OT3",5.97897144133649,-0.146858378866987,0.556253424426556,-0.264013437793005,0.7917695641603,0.911451244892289
"16679","CCDC23",583.985561934369,0.0428894998375066,0.162614075521385,0.263750230107641,0.791972387475638,0.9115207641715
"16680","KIAA0586",802.953004983399,-0.0616526315386585,0.233691385755388,-0.263820728091331,0.791918061560755,0.9115207641715
"16681","TLR7",133.684219001334,0.119165506349424,0.451788685164067,0.263763813177722,0.791961920250768,0.9115207641715
"16682","ZNF423",717.649678698062,0.149251794484525,0.566631066552532,0.263402067579166,0.792240697161094,0.911774915765246
"16683","ABCA6",74.8990001810349,0.122521753081465,0.466027409488423,0.262906753094119,0.792622451152718,0.912034015018481
"16684","ADNP2",1606.9952511359,0.041945282890342,0.159549851894956,0.262897661089387,0.792629459103206,0.912034015018481
"16685","LOC641515",2.2914085212677,-0.216492137291493,0.823337741085387,-0.262944508053398,0.792593350501796,0.912034015018481
"16686","NDRG1",82390.5274456121,-0.0932755445935195,0.354927345548495,-0.262801798067642,0.792703349581405,0.912034015018481
"16687","USF1",1856.21259463627,0.0578688392871388,0.220178065755859,0.262827448721916,0.792683578072381,0.912034015018481
"16688","SNRNP25",1870.69447502641,0.0718257453205489,0.273572078081466,0.262547792977469,0.792899143746167,0.912149958702298
"16689","ZNF845",628.703358431356,0.0797317644419674,0.30362722041019,0.262597550819892,0.79286078799311,0.912149958702298
"16690","ERP29",13277.2135399975,0.0715985300451951,0.272908949051274,0.262353177842267,0.793049167322894,0.912249174644048
"16691","METTL10",903.715217914842,-0.0438733076293088,0.167317376602219,-0.262216086100928,0.793154852260258,0.912249174644048
"16692","SLITRK2",47.4185729362834,-0.168939187777563,0.644340346513885,-0.262189367298797,0.79317545040539,0.912249174644048
"16693","TSPAN4",1297.98440590619,-0.0888511709903326,0.338783732144156,-0.262265163760949,0.793117017528269,0.912249174644048
"16694","RALGPS2",1292.63288602154,-0.0572176154483732,0.218435850192871,-0.261942421071688,0.793365833815628,0.912413480497559
"16695","CLIP1",6055.46905182606,0.0686139150289553,0.262183174694164,0.26170220537223,0.793551040136335,0.912537534456836
"16696","FHL3",825.633224071617,0.0973529923169762,0.372357434313623,0.261450378979084,0.793745210803618,0.912537534456836
"16697","FIS1",6536.49866241202,0.0787313358120047,0.301470656492406,0.261157542588189,0.793971018294106,0.912537534456836
"16698","FNDC3A",4282.0574426649,-0.0702921740261219,0.268908382200258,-0.261398225860341,0.793785425049068,0.912537534456836
"16699","GPT2",8439.98324827193,0.0840722773510802,0.32196518334008,0.261122263217752,0.793998223545186,0.912537534456836
"16700","HLA-DPB1",6665.703702448,-0.0916849107852433,0.350479493015016,-0.261598503229161,0.793630998094536,0.912537534456836
"16701","KLHL26",960.366813375284,-0.0273275166180972,0.104681329775544,-0.261054351112012,0.794050593832869,0.912537534456836
"16702","MUSTN1",56.6149205843875,0.129505499506174,0.49505942560586,0.261595866693546,0.793633030983451,0.912537534456836
"16703","MYO9B",4271.43233424032,-0.0425623256380708,0.162877242210899,-0.261315362786899,0.793849320264842,0.912537534456836
"16704","RAB40AL",37.2208275651025,-0.0663582576522796,0.254245049229947,-0.261001179190172,0.794091597904597,0.912537534456836
"16705","TSTD2",636.837688665014,-0.108566407145949,0.415739314510055,-0.261140583430013,0.793984096108334,0.912537534456836
"16706","VN1R2",3.00358198162354,-0.253653789292046,0.969790794057922,-0.261555163078704,0.793664415500307,0.912537534456836
"16707","XRCC3",695.929356822932,-0.0761213487805423,0.291441341804802,-0.261189261307773,0.793946559008967,0.912537534456836
"16708","ATP5L",6021.87017380704,-0.0518198685131833,0.198622182076312,-0.260896683197619,0.794172182716714,0.912575516876837
"16709","ATP5A1",20735.3305438017,-0.0438908807117415,0.168754108826578,-0.260087775147724,0.794796067539736,0.91261443060724
"16710","ATP6V0E1",10199.5569040027,-0.0556101270821638,0.21397185789278,-0.259894584408524,0.794945088791641,0.91261443060724
"16711","BPIFA4P",2.0993000358715,0.28473526050738,1.09222297963446,0.260693343590586,0.794328999658397,0.91261443060724
"16712","CAMTA1",1936.2087459644,-0.048886270165516,0.188183979357784,-0.259779128554675,0.795034151373536,0.91261443060724
"16713","CNGB1",4.7808161493327,0.166482703719334,0.641267494086138,0.25961506743233,0.795160712627315,0.91261443060724
"16714","FBXO21",4786.09241175345,-0.049053782326784,0.188636437068688,-0.260044046044626,0.794829798137252,0.91261443060724
"16715","GLA",814.480798832684,-0.0484288982994873,0.186245034111292,-0.260027863457279,0.794842280730173,0.91261443060724
"16716","HES2",347.598268517784,0.13294690437234,0.512214252866126,0.259553309242036,0.7952083559875,0.91261443060724
"16717","ISL1",349.074577123494,-0.103256180188623,0.397845622853769,-0.259538308975127,0.795219928059727,0.91261443060724
"16718","KNDC1",116.707574238401,-0.123609298806596,0.475243445477643,-0.260096798773022,0.794789107182364,0.91261443060724
"16719","LOC283404",2.13360142476158,-0.231742238147582,0.892649818086878,-0.259611589508023,0.795163395651967,0.91261443060724
"16720","LOC644189",2.2077833513268,-0.169632541523268,0.650917235632292,-0.260605392263871,0.794396830918795,0.91261443060724
"16721","NBEA",1873.1784001746,-0.0858989811938681,0.330977414561204,-0.259531247193254,0.795225375941712,0.91261443060724
"16722","PCOLCE",2221.34740154802,0.0964389579125753,0.371684855597064,0.259464318925931,0.795277008916071,0.91261443060724
"16723","PPHLN1",2066.88630730142,-0.0325185184488807,0.12485797637781,-0.260444061262711,0.79452125929291,0.91261443060724
"16724","PRAF2",1070.73673070656,-0.0692678233452615,0.266634237434033,-0.259785930013578,0.795028904657836,0.91261443060724
"16725","SLC25A11",4226.02314242048,0.0638615251627826,0.245767794997037,0.259844969368556,0.794983361478683,0.91261443060724
"16726","SLC38A9",397.220703185286,-0.0462263641351773,0.178109608384858,-0.259538856743156,0.795219505479042,0.91261443060724
"16727","SLFN12L",4.05900472303113,0.152219215741924,0.585498124857174,0.259982413742241,0.79487733908178,0.91261443060724
"16728","TCN1",72.6382328523421,0.29738669457886,1.14628430138268,0.259435372376769,0.795299340511992,0.91261443060724
"16729","TMEM184C",2271.14870740521,-0.0625052086566832,0.240056568476658,-0.260376998027284,0.794572984116435,0.91261443060724
"16730","TXN2",4524.74280370916,0.0618306123609178,0.237831601934562,0.259976436512125,0.794881949742942,0.91261443060724
"16731","ZUFSP",394.770498977874,-0.0430860381224317,0.16542081247179,-0.260463223935496,0.794506479589352,0.91261443060724
"16732","ZFP14",659.694095369315,-0.0494368804509672,0.190724057804173,-0.259206316288252,0.795476057920878,0.912762660532091
"16733","HYAL4",1.89464096387642,0.213737123319336,0.825559415677031,0.258899746354481,0.795712593894676,0.912888515524637
"16734","MAST1",51.2947686060541,0.0868897412558081,0.335658252860028,0.258863711871973,0.795740397761347,0.912888515524637
"16735","PSORS1C2",5.23180028121808,0.175535054891961,0.678229039242123,0.25881382945223,0.795778886993721,0.912888515524637
"16736","SLC25A46",1390.67513695691,-0.0565404383047327,0.218346749973882,-0.258947927145679,0.795675418456117,0.912888515524637
"16737","SPDYE7P",36.9864161648172,0.0708967698246498,0.273990791735831,0.25875603108956,0.795823484782325,0.912888515524637
"16738","PODN",2490.65064309661,-0.114484448637088,0.442810120486973,-0.258540722852462,0.795989624617851,0.913024543137658
"16739","ALDH5A1",2230.24367522645,0.0669399022138967,0.259024759416019,0.258430515927571,0.796074667954816,0.913062454714025
"16740","ERCC6",957.252367092959,0.0679799426490961,0.263168873604474,0.258313005326252,0.796165349985285,0.913062454714025
"16741","ZNF890P",12.0583160692358,-0.0873488160207398,0.33810347496079,-0.258349358967309,0.796137295864968,0.913062454714025
"16742","C1orf52",683.193495651501,0.0514683965140841,0.199533210858632,0.257944009884897,0.796450118826799,0.913160961139218
"16743","LOC388630",238.581966876804,-0.0865786979643328,0.335721340881032,-0.257888574307266,0.796492903067356,0.913160961139218
"16744","NAT8B",10.2900051574189,-0.114815589967383,0.44552473354294,-0.257708677707603,0.796631748430687,0.913160961139218
"16745","PF4",1.85244506041996,0.199450292673914,0.773348365736187,0.257904847945269,0.796480343285551,0.913160961139218
"16746","RRBP1",21490.1611700775,0.0673383548751809,0.261137639881282,0.257865372857755,0.796510809734976,0.913160961139218
"16747","TBC1D8",3960.53328251465,0.0579014370941656,0.224588665214397,0.25781103885582,0.796552744642477,0.913160961139218
"16748","TSPAN15",3664.24029073028,-0.0802963962864093,0.311531367442496,-0.257747388154199,0.796601870913043,0.913160961139218
"16749","ZNF318",1614.8068610474,-0.0554792921670586,0.215144688744371,-0.257869680589594,0.79650748505864,0.913160961139218
"16750","ZNF285",286.85065086983,0.0701964350109044,0.272494605227064,0.257606696295551,0.796710461205645,0.913196665354459
"16751","SCAND2",930.702496474599,-0.0307723131003687,0.11952636085572,-0.257452104122153,0.796829784725735,0.913224393323148
"16752","SLX4",587.596881501008,0.0408927492215529,0.158812077521914,0.257491431757829,0.796799428845042,0.913224393323148
"16753","BUD31",2333.99979133873,-0.0530526518391763,0.206317131828903,-0.257141282301134,0.797069710037673,0.913444837522431
"16754","CD79B",149.667402668941,0.121859060949677,0.474282674456982,0.256933401771836,0.797230185024383,0.913574210474104
"16755","L3MBTL2",2710.72114780883,0.0422116042792022,0.164452813179851,0.256679125537598,0.79742648718909,0.91374462116045
"16756","GHRLOS2",42.4499850000354,0.0821664668359319,0.320191660663263,0.256616511078794,0.797474827742264,0.913745477311037
"16757","ATG10",411.267970712652,0.0507987330326221,0.198094425765106,0.256436963515862,0.797613449049944,0.913766827221361
"16758","FAM129B",17008.298537852,-0.0389661649797927,0.151987026384231,-0.256378231134571,0.797658795297741,0.913766827221361
"16759","MARVELD2",813.060874358788,0.110213164447077,0.430069448411535,0.256268295397754,0.797743676598898,0.913766827221361
"16760","MCART3P",4.51471895215512,-0.107684972643361,0.420279125858281,-0.256222510274452,0.797779027964188,0.913766827221361
"16761","MTAP",1502.87555075951,-0.0694975398030953,0.270942226674808,-0.256503169166422,0.797562333640067,0.913766827221361
"16762","ZC3H15",3279.68921054915,0.0461106602306804,0.179888511177496,0.256329100334724,0.797696728856382,0.913766827221361
"16763","NNMT",1574.39720703035,0.15152168609232,0.591736902597129,0.256062593742747,0.797902505117454,0.913853737144306
"16764","ANO10",2068.40273938844,-0.0460423145363901,0.179932991828344,-0.255885894346238,0.798038946788275,0.913940793809724
"16765","SPTSSA",3049.75321166373,-0.0504071618408849,0.197025456113597,-0.255840858512324,0.798073723017867,0.913940793809724
"16766","HEG1",2623.91856984965,-0.100320167997699,0.392306859099346,-0.255718618399926,0.798168117654326,0.913970574925246
"16767","MORN4",776.646008539576,-0.0569767846047858,0.222840733127992,-0.255683885997899,0.798194938787,0.913970574925246
"16768","COCH",980.895755634752,0.12858974181017,0.503215199365662,0.25553628342758,0.798308923428417,0.91399206994467
"16769","TECPR1",1740.91039816485,-0.0504028427559921,0.197210592998928,-0.25557877997084,0.798276105447664,0.91399206994467
"16770","NDST3",6.99675192415879,0.119388853258405,0.467589655467458,0.255328260286362,0.79846957456369,0.914121488494232
"16771","PIK3CB",3396.3496494469,-0.0496664041173525,0.194688883240748,-0.255106523241679,0.798640826003253,0.914263026559922
"16772","NPTXR",3932.58306190855,0.0700793534204443,0.274923296355922,0.254905111168601,0.798796388504265,0.914332073146925
"16773","ZNF16",780.564452575004,0.0464767120810568,0.182328748125557,0.254906110851216,0.798795616370306,0.914332073146925
"16774","ASCC2",4650.31962150199,-0.0455003235473627,0.178596479469974,-0.254766071998706,0.798903781369532,0.914380650996266
"16775","STMN4",4.00722084161168,-0.156006044643331,0.612444459257336,-0.254726844671772,0.798934080965798,0.914380650996266
"16776","ST18",61.4486378713763,-0.168188672400506,0.660436604916889,-0.254662856583595,0.798983506681896,0.91438271010883
"16777","YIPF1",5972.39842038882,-0.0806227210667969,0.316871892429018,-0.254433173131179,0.799160925539916,0.914531239759245
"16778","SP110",1168.05223853318,0.0554220195583225,0.217936529932156,0.254303487238121,0.799261105918051,0.914591368012913
"16779","UBE2V2",2019.66383047914,0.0580102774338824,0.228749824712952,0.253597035567904,0.799806887057953,0.915161357925123
"16780","NBEAL1",480.452466282813,-0.130192769229721,0.513510973632731,-0.253534541450397,0.799855172652909,0.915162065540119
"16781","BCL2L13",3722.79683352382,-0.0405376094955071,0.15995693662897,-0.253428268569162,0.799937285326558,0.915171944044305
"16782","ORMDL2",2079.4615531795,0.0680241196943395,0.268445637868037,0.25339998159247,0.799959141879865,0.915171944044305
"16783","PLCH1",195.981730751395,-0.15036913244123,0.593561302267264,-0.253333786867262,0.800010289299203,0.915175924700912
"16784","ANO7",10232.3005998615,0.135070015211737,0.533449116576409,0.253201310142933,0.800112654148558,0.915238491837355
"16785","FAM92A3",3.4904293055359,-0.137157215595124,0.54217426518143,-0.252976255797066,0.800286561655673,0.915310707455144
"16786","PRKAR1B",1687.90942126903,-0.0670008004773757,0.264893852819229,-0.252934523637658,0.8003188106698,0.915310707455144
"16787","SYCP2",208.08356394999,0.096551812333777,0.381550661924318,0.253051093783526,0.800228730579354,0.915310707455144
"16788","LOC647979",20653.726604955,0.0294606309387955,0.116507800055071,0.252864022193107,0.800373292258673,0.915315625923989
"16789","SIPA1L2",1116.25489845809,-0.0854782590389798,0.338118571921007,-0.252805572179424,0.800418461567678,0.915315625923989
"16790","ST6GAL1",21846.9192162863,-0.135306711530146,0.535376013508361,-0.252732113722223,0.800475230127115,0.915326024014918
"16791","ATP8B3",25.8983507672585,0.0904427330171759,0.358135004896361,0.252538098149185,0.800625170069039,0.91533161570001
"16792","MS4A7",375.726196255283,0.0994516423072015,0.393900610411168,0.252479025618646,0.80067082421303,0.91533161570001
"16793","NAAA",8374.44779603808,0.0849279236110153,0.33633391286737,0.252510735200544,0.800646317410868,0.91533161570001
"16794","WBP5",3469.9460504037,-0.0536380777394408,0.212290925660382,-0.252663073433717,0.800528585294746,0.91533161570001
"16795","ARPC1B",4163.33114617699,0.053822896431314,0.213819240658501,0.251721483368639,0.801256350259098,0.915584275560176
"16796","NANOS3",16.2719897507102,0.108285393866918,0.429833076189371,0.251924293092817,0.801099581870793,0.915584275560176
"16797","NMB",159.885617612382,-0.0805545537759577,0.320042572259971,-0.251699494873835,0.801273347464038,0.915584275560176
"16798","OS9",27098.6996248715,-0.0459513008488486,0.182413274166588,-0.251907658906905,0.801112439505659,0.915584275560176
"16799","RASA3",847.363103044717,-0.0588685832500298,0.23366513474932,-0.251935674156886,0.801090784743565,0.915584275560176
"16800","RDH5",41.031253314365,-0.138979879300007,0.552086371976781,-0.251735754321159,0.801245318799243,0.915584275560176
"16801","RXRG",27.9550289282743,-0.165928516701477,0.659154184875736,-0.251729444352625,0.801250196406026,0.915584275560176
"16802","SLA2",66.5201618078595,0.0852708870057489,0.3386296214453,0.251811659717793,0.801186644521563,0.915584275560176
"16803","GNPTG",3976.30408040952,0.0671860473662197,0.267129839948863,0.25151082851351,0.801419191270909,0.915696426424459
"16804","MBOAT4",4.22424251535811,-0.139211965713253,0.553813316350991,-0.251369841791642,0.801528182045329,0.915766458408014
"16805","RPS6KL1",132.140490870648,0.120195944705471,0.478457811770254,0.251215345948175,0.801647620576486,0.915848418176016
"16806","ASNSD1",2332.26664009689,-0.0366088033020493,0.145790316108508,-0.251105864087723,0.801732262246583,0.915890616617408
"16807","RSPO1",103.116896834205,-0.105626783517621,0.421665462139077,-0.250499016404578,0.802201465254112,0.916372102779419
"16808","CREG2",4.91917490841456,0.116891566290389,0.467069012216766,0.250266156034645,0.802381527378846,0.916523259408999
"16809","LOC100506314",329.069785411675,0.0842809840700398,0.337232331232231,0.24991964371293,0.802649491686671,0.916698647740541
"16810","TEX264",6757.69957536623,0.0790744569121682,0.316469346620619,0.249864505856746,0.802692132938949,0.916698647740541
"16811","TRIM32",992.550475386862,0.053186506936522,0.212898775070181,0.249820633862216,0.802726062076878,0.916698647740541
"16812","TRIM8",6612.72429395761,0.0415177072514994,0.166159039419257,0.249867280146829,0.802689987407993,0.916698647740541
"16813","AASDH",861.783184770458,0.0476045005629368,0.190831516317482,0.249458273358465,0.803006313824205,0.916710814032543
"16814","GTF2IRD1",1633.27077343428,-0.0383742310695889,0.153715094947233,-0.249645170389817,0.802861763393836,0.916710814032543
"16815","MBTPS2",1782.48824026868,-0.0519732016383905,0.208295018805498,-0.249517256516452,0.80296069417533,0.916710814032543
"16816","PHLDB2",2269.42984524752,0.103042754854871,0.413045514329479,0.249470703058346,0.802996700201326,0.916710814032543
"16817","RGP1",635.380425796969,0.08831915215601,0.354074782024423,0.249436437271937,0.803023202791776,0.916710814032543
"16818","SPSB2",420.21536687391,-0.0768131864917733,0.307809108431515,-0.249548127029723,0.802936818102267,0.916710814032543
"16819","HDAC6",2761.28324161338,0.0340347424870059,0.136523498445715,0.249295856570353,0.803131936149012,0.916780429402752
"16820","CCDC90B",1785.43993809501,-0.0455210468944664,0.182725268750685,-0.249122889273604,0.803265724426399,0.916829399706964
"16821","PFKFB4",654.898883626082,-0.0794764066965753,0.319032555493311,-0.249116917155001,0.803270343896601,0.916829399706964
"16822","MS4A14",24.3204865909057,0.114124580271016,0.458713256331239,0.248792854132399,0.803521018923518,0.917006481740036
"16823","ZNF672",2741.14556786303,-0.0472290100815227,0.189819005423946,-0.248810755150888,0.803507171279815,0.917006481740036
"16824","KCNA3",22.7207078379997,-0.143054924347866,0.575156041957358,-0.248723674815315,0.803574534365208,0.917013045962769
"16825","TESK1",3384.08955435999,0.0501745515245927,0.201930044425331,0.248474919457297,0.803766973083257,0.917178134693934
"16826","ARHGAP17",2034.0095246177,0.0245757282756392,0.0989744592066087,0.248303738890227,0.803899406362265,0.917274735691735
"16827","KIAA1430",3325.22863284109,0.0532871518694831,0.214671614762018,0.248226352275575,0.803959278108344,0.917288535116307
"16828","DLX4",7.43041013814023,0.159462770964813,0.643212429148576,0.247916184044974,0.804199257678697,0.917398784799365
"16829","MIR4442",38.874335553959,-0.124783230324986,0.503249243920149,-0.247955127270465,0.80416912598901,0.917398784799365
"16830","SEPT4",231.971228628263,0.0810450382170485,0.326852509445033,0.247955991999743,0.804168456922045,0.917398784799365
"16831","CHORDC1",1010.07597937833,-0.0689830480227102,0.278571627435838,-0.247631277663403,0.804419708221471,0.917411984047852
